Price,Close,High,Low,Open,Volume
Ticker,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE
2010-01-14,5498.2001953125,5521.89990234375,5473.5,5473.5,928036100.0
2010-01-15,5455.39990234375,5527.0,5450.39990234375,5498.2001953125,1743437800.0
2010-01-18,5494.39990234375,5504.0,5454.2998046875,5455.39990234375,776795200.0
2010-01-19,5513.10009765625,5531.89990234375,5431.2998046875,5494.39990234375,1107801600.0
2010-01-20,5420.7998046875,5513.10009765625,5404.0,5513.10009765625,1199200900.0
2010-01-21,5335.10009765625,5468.39990234375,5331.60009765625,5420.7998046875,1345500500.0
2010-01-22,5303.0,5345.60009765625,5253.0,5335.10009765625,1645842400.0
2010-01-25,5260.2998046875,5330.60009765625,5252.89990234375,5303.0,1024448800.0
2010-01-26,5276.89990234375,5276.89990234375,5215.7001953125,5260.2998046875,1015919800.0
2010-01-27,5217.5,5276.89990234375,5192.60009765625,5276.89990234375,1271716800.0
2010-01-28,5145.7001953125,5280.39990234375,5145.7001953125,5217.5,1294378400.0
2010-01-29,5188.5,5230.2001953125,5145.7001953125,5145.7001953125,1281845800.0
2010-02-01,5247.39990234375,5250.10009765625,5163.60009765625,5188.5,934766100.0
2010-02-02,5283.2998046875,5289.10009765625,5208.2001953125,5247.39990234375,1105691000.0
2010-02-03,5253.2001953125,5305.39990234375,5237.7001953125,5283.2998046875,1140388100.0
2010-02-04,5139.2998046875,5262.2001953125,5123.89990234375,5253.2001953125,1725801600.0
2010-02-05,5060.89990234375,5139.2998046875,5033.7998046875,5139.2998046875,1930760100.0
2010-02-08,5092.2998046875,5118.10009765625,5033.0,5060.89990234375,1326821100.0
2010-02-09,5111.7998046875,5132.89990234375,5084.7998046875,5092.2998046875,1284674100.0
2010-02-10,5132.0,5181.2001953125,5105.2998046875,5111.7998046875,1191910000.0
2010-02-11,5161.5,5201.7998046875,5114.5,5132.0,1565807200.0
2010-02-12,5142.5,5207.7001953125,5117.39990234375,5161.5,1285903300.0
2010-02-15,5167.5,5194.2998046875,5142.5,5142.5,591532800.0
2010-02-16,5244.10009765625,5248.10009765625,5167.5,5167.5,1098282000.0
2010-02-17,5276.60009765625,5304.5,5244.10009765625,5244.10009765625,1205018000.0
2010-02-18,5325.10009765625,5326.39990234375,5261.7001953125,5276.60009765625,966085200.0
2010-02-19,5358.2001953125,5366.10009765625,5281.39990234375,5325.10009765625,1469031000.0
2010-02-22,5352.10009765625,5387.0,5348.2001953125,5358.2001953125,961342400.0
2010-02-23,5315.10009765625,5395.5,5302.0,5352.10009765625,1063966500.0
2010-02-24,5342.89990234375,5357.89990234375,5298.2001953125,5315.10009765625,953221200.0
2010-02-25,5278.2001953125,5370.39990234375,5259.7001953125,5342.89990234375,1951587200.0
2010-02-26,5354.5,5367.7998046875,5278.2001953125,5278.2001953125,1700847600.0
2010-03-01,5405.89990234375,5420.7998046875,5354.5,5354.5,1423330600.0
2010-03-02,5484.10009765625,5485.0,5403.7001953125,5405.89990234375,1218498700.0
2010-03-03,5533.2001953125,5541.7998046875,5465.2998046875,5484.10009765625,1108893100.0
2010-03-04,5527.2001953125,5544.2001953125,5501.10009765625,5533.2001953125,1075263000.0
2010-03-05,5599.7998046875,5605.39990234375,5527.2001953125,5527.2001953125,1001732100.0
2010-03-08,5606.7001953125,5621.2001953125,5579.2001953125,5599.7998046875,837350700.0
2010-03-09,5602.2998046875,5618.39990234375,5563.10009765625,5606.7001953125,993738400.0
2010-03-10,5640.60009765625,5645.2998046875,5585.39990234375,5602.2998046875,997893900.0
2010-03-11,5617.2998046875,5642.89990234375,5594.7001953125,5640.60009765625,889812900.0
2010-03-12,5625.7001953125,5646.7001953125,5612.39990234375,5617.2998046875,1292880400.0
2010-03-15,5593.89990234375,5627.0,5588.2001953125,5625.7001953125,818311200.0
2010-03-16,5620.39990234375,5637.7001953125,5593.89990234375,5593.89990234375,878179400.0
2010-03-17,5644.60009765625,5657.7998046875,5620.39990234375,5620.39990234375,930653500.0
2010-03-18,5642.60009765625,5661.0,5619.2001953125,5644.60009765625,919829700.0
2010-03-19,5650.10009765625,5691.2001953125,5633.5,5642.60009765625,2488301900.0
2010-03-22,5644.5,5650.10009765625,5583.5,5650.10009765625,886165700.0
2010-03-23,5673.60009765625,5695.89990234375,5644.5,5644.5,969327600.0
2010-03-24,5677.89990234375,5698.89990234375,5636.0,5673.60009765625,1118840000.0
2010-03-25,5727.7001953125,5737.10009765625,5673.10009765625,5677.89990234375,1098678300.0
2010-03-26,5703.0,5727.7001953125,5695.5,5727.7001953125,1031531100.0
2010-03-29,5710.7001953125,5733.10009765625,5684.60009765625,5703.0,1015977100.0
2010-03-30,5672.2998046875,5742.7998046875,5662.7998046875,5710.7001953125,930757400.0
2010-03-31,5679.60009765625,5698.5,5646.2998046875,5672.2998046875,1105283700.0
2010-04-01,5744.89990234375,5744.89990234375,5679.5,5679.60009765625,807719900.0
2010-04-02,5744.89990234375,5744.89990234375,5679.5,5679.60009765625,807719900.0
2010-04-05,5744.89990234375,5744.89990234375,5679.5,5679.60009765625,807719900.0
2010-04-06,5780.39990234375,5790.39990234375,5744.60009765625,5744.89990234375,845433900.0
2010-04-07,5762.10009765625,5782.2998046875,5753.39990234375,5780.39990234375,828676900.0
2010-04-08,5712.7001953125,5762.10009765625,5684.5,5762.10009765625,820356600.0
2010-04-09,5771.0,5773.60009765625,5712.7001953125,5712.7001953125,704070300.0
2010-04-12,5777.7001953125,5803.7001953125,5755.7998046875,5771.0,595469500.0
2010-04-13,5761.7001953125,5778.89990234375,5741.89990234375,5777.7001953125,668939800.0
2010-04-14,5796.2998046875,5812.7998046875,5761.7001953125,5761.7001953125,868022000.0
2010-04-15,5825.0,5832.2998046875,5778.39990234375,5796.2998046875,1030545900.0
2010-04-16,5744.0,5833.7001953125,5726.39990234375,5825.0,1634478500.0
2010-04-19,5727.89990234375,5748.2998046875,5697.2001953125,5744.0,889516800.0
2010-04-20,5783.7001953125,5796.60009765625,5727.89990234375,5727.89990234375,1081126000.0
2010-04-21,5723.39990234375,5797.0,5721.2998046875,5783.7001953125,1148842800.0
2010-04-22,5665.2998046875,5761.39990234375,5652.39990234375,5723.39990234375,1139851500.0
2010-04-23,5723.7001953125,5740.89990234375,5665.2998046875,5665.2998046875,1002800100.0
2010-04-26,5753.89990234375,5800.7001953125,5723.7001953125,5723.7001953125,1036747900.0
2010-04-27,5603.5,5758.60009765625,5603.5,5753.89990234375,1515371800.0
2010-04-28,5586.60009765625,5640.0,5533.60009765625,5603.5,1832667100.0
2010-04-29,5617.7998046875,5638.7998046875,5579.7001953125,5586.60009765625,1206691700.0
2010-04-30,5553.2998046875,5643.89990234375,5540.60009765625,5617.7998046875,1439125200.0
2010-05-03,5553.2998046875,5643.89990234375,5540.60009765625,5617.7998046875,1439125200.0
2010-05-04,5411.10009765625,5566.0,5398.89990234375,5553.2998046875,1735870600.0
2010-05-05,5341.89990234375,5428.7998046875,5304.60009765625,5411.10009765625,1997069700.0
2010-05-06,5261.0,5371.5,5251.2998046875,5341.89990234375,1701801200.0
2010-05-07,5123.0,5264.5,5045.2998046875,5261.0,2757309100.0
2010-05-10,5387.39990234375,5399.7998046875,5123.0,5123.0,2324686400.0
2010-05-11,5334.2001953125,5387.39990234375,5257.2001953125,5387.39990234375,1450249400.0
2010-05-12,5383.5,5401.0,5284.7001953125,5334.2001953125,1513656500.0
2010-05-13,5433.7001953125,5436.0,5381.60009765625,5383.5,956026300.0
2010-05-14,5262.89990234375,5433.7001953125,5245.39990234375,5433.7001953125,1335859200.0
2010-05-17,5262.5,5327.5,5231.60009765625,5262.89990234375,1200727700.0
2010-05-18,5307.2998046875,5341.39990234375,5262.5,5262.5,1111259100.0
2010-05-19,5158.10009765625,5307.2998046875,5158.10009765625,5307.2998046875,1381919600.0
2010-05-20,5073.10009765625,5230.2001953125,5000.7998046875,5158.10009765625,1700662800.0
2010-05-21,5062.89990234375,5084.0,4957.10009765625,5073.10009765625,2015042600.0
2010-05-24,5069.60009765625,5109.39990234375,5021.60009765625,5062.89990234375,963073600.0
2010-05-25,4940.7001953125,5069.60009765625,4898.5,5069.60009765625,1728679200.0
2010-05-26,5038.10009765625,5097.89990234375,4940.5,4940.7001953125,1832110200.0
2010-05-27,5195.2001953125,5195.39990234375,5038.10009765625,5038.10009765625,1582638200.0
2010-05-28,5188.39990234375,5240.2998046875,5186.0,5195.2001953125,1335686900.0
2010-05-31,5188.39990234375,5240.2998046875,5186.0,5195.2001953125,1335686900.0
2010-06-01,5163.2998046875,5192.10009765625,5063.2001953125,5188.39990234375,1325107200.0
2010-06-02,5151.2998046875,5163.2998046875,5072.5,5163.2998046875,1173782500.0
2010-06-03,5211.2001953125,5262.5,5151.2998046875,5151.2998046875,1214853200.0
2010-06-04,5126.0,5261.7001953125,5102.10009765625,5211.2001953125,1209543600.0
2010-06-07,5069.10009765625,5126.0,5040.2998046875,5126.0,900731500.0
2010-06-08,5028.2001953125,5084.10009765625,4984.7001953125,5069.10009765625,1199075300.0
2010-06-09,5085.89990234375,5085.89990234375,4998.10009765625,5028.2001953125,1094116800.0
2010-06-10,5132.5,5149.7001953125,5030.89990234375,5085.89990234375,1364944200.0
2010-06-11,5163.7001953125,5184.39990234375,5116.7001953125,5132.5,1102533300.0
2010-06-14,5202.10009765625,5215.2001953125,5163.7001953125,5163.7001953125,947984800.0
2010-06-15,5217.7998046875,5242.10009765625,5149.10009765625,5202.10009765625,1005269000.0
2010-06-16,5237.89990234375,5257.2998046875,5209.39990234375,5217.7998046875,1026163200.0
2010-06-17,5253.89990234375,5293.7998046875,5233.2001953125,5237.89990234375,1139301600.0
2010-06-18,5250.7998046875,5289.10009765625,5239.39990234375,5253.89990234375,1528137800.0
2010-06-21,5299.10009765625,5331.5,5250.7998046875,5250.7998046875,797902600.0
2010-06-22,5247.0,5299.10009765625,5210.0,5299.10009765625,1124430700.0
2010-06-23,5178.5,5247.89990234375,5165.7998046875,5247.0,941044800.0
2010-06-24,5100.2001953125,5211.7998046875,5091.0,5178.5,979497900.0
2010-06-25,5046.5,5130.5,5031.7001953125,5100.2001953125,1188668800.0
2010-06-28,5071.7001953125,5085.7001953125,5024.7001953125,5046.5,845187300.0
2010-06-29,4914.2001953125,5071.7001953125,4899.0,5071.7001953125,1016390800.0
2010-06-30,4916.89990234375,4961.89990234375,4898.5,4914.2001953125,1277285100.0
2010-07-01,4805.7998046875,4916.89990234375,4790.0,4916.89990234375,1342920500.0
2010-07-02,4838.10009765625,4880.89990234375,4805.7998046875,4805.7998046875,1038891400.0
2010-07-05,4823.5,4863.39990234375,4821.10009765625,4838.10009765625,539451500.0
2010-07-06,4965.0,4967.7001953125,4823.5,4823.5,921871900.0
2010-07-07,5014.7998046875,5014.7998046875,4892.0,4965.0,1061086600.0
2010-07-08,5105.5,5123.5,5014.7998046875,5014.7998046875,1130033500.0
2010-07-09,5132.89990234375,5150.60009765625,5098.7998046875,5105.5,859246500.0
2010-07-12,5167.0,5193.2001953125,5128.60009765625,5132.89990234375,622994300.0
2010-07-13,5271.0,5272.2998046875,5167.0,5167.0,891506900.0
2010-07-14,5253.5,5287.2998046875,5205.7998046875,5271.0,839649300.0
2010-07-15,5211.2998046875,5268.39990234375,5187.5,5253.5,833731400.0
2010-07-16,5158.89990234375,5273.60009765625,5153.2998046875,5211.2998046875,1068185900.0
2010-07-19,5148.2998046875,5196.7998046875,5111.89990234375,5158.89990234375,687707400.0
2010-07-20,5139.5,5180.0,5090.60009765625,5148.2998046875,830736400.0
2010-07-21,5214.60009765625,5244.89990234375,5139.5,5139.5,966423900.0
2010-07-22,5313.7998046875,5319.5,5181.0,5214.60009765625,1022077600.0
2010-07-23,5312.60009765625,5328.5,5272.7001953125,5313.7998046875,872202700.0
2010-07-26,5351.10009765625,5351.89990234375,5301.2998046875,5312.60009765625,772356100.0
2010-07-27,5365.7001953125,5411.5,5351.10009765625,5351.10009765625,1810362700.0
2010-07-28,5319.7001953125,5398.10009765625,5314.60009765625,5365.7001953125,1184814900.0
2010-07-29,5314.0,5375.2001953125,5314.0,5319.7001953125,792887400.0
2010-07-30,5258.0,5322.7001953125,5245.5,5314.0,838262600.0
2010-08-02,5397.10009765625,5401.7001953125,5258.0,5258.0,955430600.0
2010-08-03,5396.5,5397.2998046875,5353.5,5397.10009765625,849018700.0
2010-08-04,5386.2001953125,5406.7998046875,5318.7998046875,5396.5,1157313500.0
2010-08-05,5365.7998046875,5416.7998046875,5356.7998046875,5386.2001953125,1082479100.0
2010-08-06,5332.39990234375,5408.10009765625,5307.60009765625,5365.7998046875,1147370800.0
2010-08-09,5410.5,5418.60009765625,5332.39990234375,5332.39990234375,635528400.0
2010-08-10,5376.39990234375,5411.60009765625,5348.10009765625,5410.5,853612000.0
2010-08-11,5245.2001953125,5376.39990234375,5245.0,5376.39990234375,1046900300.0
2010-08-12,5266.10009765625,5272.5,5210.60009765625,5245.2001953125,1058661400.0
2010-08-13,5275.39990234375,5308.7998046875,5225.89990234375,5266.10009765625,862502000.0
2010-08-16,5276.10009765625,5304.60009765625,5228.60009765625,5275.39990234375,602793800.0
2010-08-17,5350.60009765625,5351.5,5276.10009765625,5276.10009765625,722264800.0
2010-08-18,5302.89990234375,5350.60009765625,5296.89990234375,5350.60009765625,653515300.0
2010-08-19,5211.2998046875,5336.39990234375,5205.60009765625,5302.89990234375,825504500.0
2010-08-20,5195.2998046875,5233.0,5160.39990234375,5211.2998046875,808561300.0
2010-08-23,5234.7998046875,5268.39990234375,5186.89990234375,5195.2998046875,582331200.0
2010-08-24,5156.0,5234.7998046875,5109.89990234375,5234.7998046875,863053600.0
2010-08-25,5109.39990234375,5168.5,5070.89990234375,5156.0,852400800.0
2010-08-26,5155.7998046875,5167.7998046875,5109.39990234375,5109.39990234375,699881200.0
2010-08-27,5201.60009765625,5211.60009765625,5121.0,5155.7998046875,791004500.0
2010-08-30,5201.60009765625,5211.60009765625,5121.0,5155.7998046875,791004500.0
2010-08-31,5225.2001953125,5225.2001953125,5129.7001953125,5201.60009765625,1162231100.0
2010-09-01,5366.39990234375,5366.39990234375,5225.2001953125,5225.2001953125,990584200.0
2010-09-02,5371.0,5383.7001953125,5347.0,5366.39990234375,836275200.0
2010-09-03,5428.2001953125,5454.0,5371.0,5371.0,733985200.0
2010-09-06,5439.2001953125,5459.39990234375,5428.2001953125,5428.2001953125,482717500.0
2010-09-07,5407.7998046875,5439.2001953125,5381.10009765625,5439.2001953125,698426500.0
2010-09-08,5429.7001953125,5445.60009765625,5361.39990234375,5407.7998046875,851371400.0
2010-09-09,5494.2001953125,5505.7001953125,5412.5,5429.7001953125,936215800.0
2010-09-10,5501.60009765625,5511.5,5475.89990234375,5494.2001953125,792428300.0
2010-09-13,5565.5,5571.39990234375,5501.60009765625,5501.60009765625,882318800.0
2010-09-14,5567.39990234375,5582.5,5541.5,5565.5,736346400.0
2010-09-15,5555.60009765625,5578.7001953125,5536.0,5567.39990234375,764665800.0
2010-09-16,5540.10009765625,5564.5,5534.0,5555.60009765625,700521300.0
2010-09-17,5508.5,5612.89990234375,5508.5,5540.10009765625,1391565500.0
2010-09-20,5602.5,5607.2998046875,5508.5,5508.5,676518800.0
2010-09-21,5576.2001953125,5635.7001953125,5576.2001953125,5602.5,730333600.0
2010-09-22,5551.89990234375,5597.60009765625,5516.89990234375,5576.2001953125,783222600.0
2010-09-23,5547.10009765625,5588.7998046875,5471.7001953125,5551.89990234375,795945500.0
2010-09-24,5598.5,5612.5,5516.5,5547.10009765625,818644700.0
2010-09-27,5573.39990234375,5615.7998046875,5569.89990234375,5598.5,600635600.0
2010-09-28,5578.39990234375,5582.10009765625,5506.10009765625,5573.39990234375,854163200.0
2010-09-29,5569.2998046875,5624.5,5544.7001953125,5578.39990234375,799992400.0
2010-09-30,5548.60009765625,5650.2998046875,5539.10009765625,5569.2998046875,1012633600.0
2010-10-01,5592.89990234375,5615.10009765625,5547.60009765625,5548.60009765625,823630700.0
2010-10-04,5556.0,5601.2001953125,5550.7998046875,5592.89990234375,604252100.0
2010-10-05,5635.7998046875,5646.10009765625,5550.60009765625,5556.0,830075100.0
2010-10-06,5681.39990234375,5695.5,5635.7998046875,5635.7998046875,756640400.0
2010-10-07,5662.10009765625,5707.2998046875,5650.7998046875,5681.39990234375,947272600.0
2010-10-08,5657.60009765625,5663.7001953125,5606.60009765625,5662.10009765625,1047049700.0
2010-10-11,5672.39990234375,5686.0,5655.7001953125,5657.60009765625,475637900.0
2010-10-12,5661.60009765625,5677.0,5597.5,5672.39990234375,637397400.0
2010-10-13,5747.39990234375,5760.5,5661.60009765625,5661.60009765625,971374300.0
2010-10-14,5727.2001953125,5770.89990234375,5712.89990234375,5747.39990234375,1129485800.0
2010-10-15,5703.39990234375,5743.89990234375,5666.0,5727.2001953125,996353400.0
2010-10-18,5742.5,5748.7998046875,5670.10009765625,5703.39990234375,610917600.0
2010-10-19,5703.89990234375,5761.89990234375,5690.60009765625,5742.5,777665300.0
2010-10-20,5728.89990234375,5730.0,5680.39990234375,5703.89990234375,671501800.0
2010-10-21,5757.89990234375,5786.7001953125,5698.0,5728.89990234375,1023125900.0
2010-10-22,5741.39990234375,5758.0,5724.2998046875,5757.89990234375,656563500.0
2010-10-25,5752.0,5794.2998046875,5741.39990234375,5741.39990234375,772475900.0
2010-10-26,5707.2998046875,5754.2001953125,5677.2001953125,5752.0,812401800.0
2010-10-27,5646.0,5707.2998046875,5630.89990234375,5707.2998046875,787759900.0
2010-10-28,5677.89990234375,5711.7998046875,5646.0,5646.0,767341000.0
2010-10-29,5675.2001953125,5699.2001953125,5647.10009765625,5677.89990234375,836504200.0
2010-11-01,5694.60009765625,5733.0,5667.39990234375,5675.2001953125,641764000.0
2010-11-02,5757.39990234375,5771.60009765625,5690.39990234375,5694.60009765625,805488200.0
2010-11-03,5749.0,5773.7001953125,5730.5,5757.39990234375,825699300.0
2010-11-04,5862.7998046875,5876.0,5749.0,5749.0,1079039900.0
2010-11-05,5875.39990234375,5899.39990234375,5834.0,5862.7998046875,1106801400.0
2010-11-08,5850.0,5881.0,5841.2998046875,5875.39990234375,772245200.0
2010-11-09,5875.2001953125,5902.10009765625,5847.39990234375,5850.0,951025400.0
2010-11-10,5816.89990234375,5877.0,5796.2001953125,5875.2001953125,942150500.0
2010-11-11,5815.2001953125,5846.5,5792.60009765625,5816.89990234375,1091041700.0
2010-11-12,5796.89990234375,5831.7998046875,5711.7001953125,5815.2001953125,983021500.0
2010-11-15,5820.39990234375,5832.89990234375,5755.7001953125,5796.89990234375,620872900.0
2010-11-16,5681.89990234375,5820.39990234375,5680.89990234375,5820.39990234375,871717200.0
2010-11-17,5692.60009765625,5704.39990234375,5659.7001953125,5681.89990234375,761486100.0
2010-11-18,5768.7001953125,5783.0,5692.60009765625,5692.60009765625,729396200.0
2010-11-19,5732.7998046875,5774.10009765625,5684.5,5768.7001953125,732494100.0
2010-11-22,5680.7998046875,5783.10009765625,5668.5,5732.7998046875,772790500.0
2010-11-23,5581.2998046875,5681.10009765625,5581.2998046875,5680.7998046875,1029344700.0
2010-11-24,5657.10009765625,5671.89990234375,5573.2998046875,5581.2998046875,907509900.0
2010-11-25,5698.89990234375,5707.89990234375,5654.7001953125,5657.10009765625,556473500.0
2010-11-26,5668.7001953125,5699.0,5599.2998046875,5698.89990234375,862384300.0
2010-11-29,5551.0,5722.7001953125,5551.0,5668.7001953125,1016586000.0
2010-11-30,5528.2998046875,5597.0,5519.2001953125,5551.0,1312071800.0
2010-12-01,5642.5,5656.2001953125,5528.2998046875,5528.2998046875,1141747400.0
2010-12-02,5767.60009765625,5770.89990234375,5642.5,5642.5,1070087500.0
2010-12-03,5745.2998046875,5784.2998046875,5720.2001953125,5767.60009765625,758341000.0
2010-12-06,5770.2998046875,5785.7001953125,5728.5,5745.2998046875,760501400.0
2010-12-07,5808.5,5850.39990234375,5769.7001953125,5770.2998046875,915796600.0
2010-12-08,5794.5,5826.60009765625,5774.2998046875,5808.5,795433900.0
2010-12-09,5808.0,5838.0,5794.5,5794.5,910240700.0
2010-12-10,5813.0,5827.60009765625,5794.5,5808.0,611914600.0
2010-12-13,5860.7998046875,5873.7001953125,5812.89990234375,5813.0,562916600.0
2010-12-14,5891.2001953125,5891.2001953125,5847.2001953125,5860.7998046875,665056300.0
2010-12-15,5882.2001953125,5898.0,5858.10009765625,5891.2001953125,781046600.0
2010-12-16,5881.10009765625,5907.10009765625,5862.89990234375,5882.2001953125,635565900.0
2010-12-17,5871.7998046875,5902.5,5857.2998046875,5881.10009765625,1431434300.0
2010-12-20,5891.60009765625,5913.7998046875,5865.5,5871.7998046875,536148500.0
2010-12-21,5951.7998046875,5953.89990234375,5891.10009765625,5891.60009765625,541859600.0
2010-12-22,5983.5,5991.89990234375,5936.2998046875,5951.7998046875,527260100.0
2010-12-23,5996.10009765625,6000.60009765625,5982.2001953125,5983.5,314131700.0
2010-12-24,6008.89990234375,6008.89990234375,5978.2001953125,5996.10009765625,66767100.0
2010-12-27,6008.89990234375,6008.89990234375,5978.2001953125,5996.10009765625,66767100.0
2010-12-28,6008.89990234375,6008.89990234375,5978.2001953125,5996.10009765625,66767100.0
2010-12-29,5996.39990234375,6021.5,5977.0,6008.89990234375,329122200.0
2010-12-30,5971.0,6009.7998046875,5969.7001953125,5996.39990234375,252316600.0
2010-12-31,5899.89990234375,5985.7001953125,5899.89990234375,5971.0,197447000.0
2011-01-03,5899.89990234375,5985.7001953125,5899.89990234375,5971.0,197447000.0
2011-01-04,6013.89990234375,6049.5,5899.89990234375,5899.89990234375,950390700.0
2011-01-05,6043.89990234375,6043.89990234375,5964.39990234375,6013.89990234375,884510500.0
2011-01-06,6019.5,6090.5,6004.60009765625,6043.89990234375,843815800.0
2011-01-07,5984.2998046875,6023.7001953125,5973.39990234375,6019.5,780033100.0
2011-01-10,5956.2998046875,5984.2998046875,5939.89990234375,5984.2998046875,662691000.0
2011-01-11,6014.0,6035.89990234375,5956.2998046875,5956.2998046875,861069300.0
2011-01-12,6050.7001953125,6050.7001953125,6013.89990234375,6014.0,1021020800.0
2011-01-13,6023.89990234375,6055.5,6005.5,6050.7001953125,921442500.0
2011-01-14,6002.10009765625,6031.7001953125,5948.5,6023.89990234375,852945600.0
2011-01-17,5985.7001953125,6013.39990234375,5975.60009765625,6002.10009765625,599125200.0
2011-01-18,6056.39990234375,6065.7001953125,5985.5,5985.7001953125,869099100.0
2011-01-19,5976.7001953125,6077.10009765625,5974.7998046875,6056.39990234375,882393000.0
2011-01-20,5867.89990234375,5977.5,5867.2998046875,5976.7001953125,999116500.0
2011-01-21,5896.2998046875,5939.2998046875,5867.89990234375,5867.89990234375,1161650600.0
2011-01-24,5943.89990234375,5960.60009765625,5887.60009765625,5896.2998046875,918501600.0
2011-01-25,5917.7001953125,5964.7001953125,5904.2998046875,5943.89990234375,1034224500.0
2011-01-26,5969.2001953125,6003.2998046875,5917.7001953125,5917.7001953125,880021300.0
2011-01-27,5965.10009765625,5997.2998046875,5950.7001953125,5969.2001953125,819346500.0
2011-01-28,5881.39990234375,5965.7998046875,5877.89990234375,5965.10009765625,968312100.0
2011-01-31,5862.89990234375,5881.7001953125,5815.39990234375,5881.39990234375,931414900.0
2011-02-01,5957.7998046875,5963.7001953125,5862.89990234375,5862.89990234375,963349500.0
2011-02-02,6000.10009765625,6020.5,5957.7998046875,5957.7998046875,878318400.0
2011-02-03,5983.2998046875,6000.2998046875,5951.7998046875,6000.10009765625,1033274600.0
2011-02-04,5997.39990234375,6023.39990234375,5983.2998046875,5983.2998046875,763863300.0
2011-02-07,6051.0,6054.10009765625,5996.60009765625,5997.39990234375,694875000.0
2011-02-08,6091.2998046875,6091.2998046875,6032.89990234375,6051.0,858439600.0
2011-02-09,6052.2998046875,6091.2998046875,6049.5,6091.2998046875,923551800.0
2011-02-10,6020.0,6052.2998046875,5986.5,6052.2998046875,821798100.0
2011-02-11,6062.89990234375,6071.39990234375,5973.39990234375,6020.0,822602600.0
2011-02-14,6060.10009765625,6091.5,6042.10009765625,6062.89990234375,635408300.0
2011-02-15,6037.10009765625,6072.10009765625,6023.7998046875,6060.10009765625,873268200.0
2011-02-16,6085.2998046875,6095.7998046875,6033.5,6037.10009765625,858245200.0
2011-02-17,6087.39990234375,6101.39990234375,6066.7001953125,6085.2998046875,1021989100.0
2011-02-18,6083.0,6096.7998046875,6048.7998046875,6087.39990234375,802223000.0
2011-02-21,6014.7998046875,6105.7998046875,6013.10009765625,6083.0,629790600.0
2011-02-22,5996.7998046875,6028.60009765625,5926.60009765625,6014.7998046875,769147500.0
2011-02-23,5923.5,5996.7998046875,5915.5,5996.7998046875,895634900.0
2011-02-24,5920.0,5936.7001953125,5861.0,5923.5,939695100.0
2011-02-25,6001.2001953125,6011.5,5920.0,5920.0,836550300.0
2011-02-28,5994.0,6022.2998046875,5963.60009765625,6001.2001953125,955595700.0
2011-03-01,5935.7998046875,6040.39990234375,5927.39990234375,5994.0,895639800.0
2011-03-02,5914.89990234375,5941.7998046875,5865.89990234375,5935.7998046875,891083600.0
2011-03-03,6005.10009765625,6017.10009765625,5914.89990234375,5914.89990234375,811030200.0
2011-03-04,5990.39990234375,6052.10009765625,5983.2001953125,6005.10009765625,728615500.0
2011-03-07,5973.7998046875,6043.10009765625,5967.7001953125,5990.39990234375,651065500.0
2011-03-08,5974.7998046875,5999.89990234375,5911.0,5973.7998046875,813024200.0
2011-03-09,5937.2998046875,5979.2998046875,5922.7001953125,5974.7998046875,729979100.0
2011-03-10,5845.2998046875,5937.2998046875,5833.2001953125,5937.2998046875,950808500.0
2011-03-11,5828.7001953125,5845.2998046875,5796.39990234375,5845.2998046875,777919800.0
2011-03-14,5775.2001953125,5842.0,5769.0,5828.7001953125,830598200.0
2011-03-15,5695.2998046875,5775.2001953125,5591.60009765625,5775.2001953125,1270223400.0
2011-03-16,5598.2001953125,5720.89990234375,5598.2001953125,5695.2998046875,1124024300.0
2011-03-17,5696.10009765625,5707.7001953125,5598.2001953125,5598.2001953125,931686000.0
2011-03-18,5718.10009765625,5758.2001953125,5696.10009765625,5696.10009765625,1379187400.0
2011-03-21,5786.10009765625,5798.7998046875,5718.10009765625,5718.10009765625,764087000.0
2011-03-22,5762.7001953125,5813.7998046875,5742.60009765625,5786.10009765625,686659100.0
2011-03-23,5795.89990234375,5802.39990234375,5731.39990234375,5762.7001953125,906624900.0
2011-03-24,5880.89990234375,5888.7001953125,5780.39990234375,5795.89990234375,828355800.0
2011-03-25,5900.7998046875,5918.7001953125,5878.2001953125,5880.89990234375,663222900.0
2011-03-28,5904.5,5923.0,5900.60009765625,5900.7998046875,526577800.0
2011-03-29,5932.2001953125,5932.7001953125,5879.89990234375,5904.5,669291100.0
2011-03-30,5948.2998046875,5971.0,5932.2001953125,5932.2001953125,872031100.0
2011-03-31,5908.7998046875,5972.7998046875,5908.7998046875,5948.2998046875,1033616700.0
2011-04-01,6009.89990234375,6014.7998046875,5908.7998046875,5908.7998046875,921016700.0
2011-04-04,6017.0,6035.10009765625,5987.7001953125,6009.89990234375,683415100.0
2011-04-05,6007.10009765625,6026.2998046875,5989.10009765625,6017.0,713905900.0
2011-04-06,6041.10009765625,6056.39990234375,6007.10009765625,6007.10009765625,810707000.0
2011-04-07,6007.39990234375,6053.10009765625,6007.39990234375,6041.10009765625,710450000.0
2011-04-08,6055.7998046875,6066.39990234375,6007.39990234375,6007.39990234375,606794600.0
2011-04-11,6053.39990234375,6070.7998046875,6044.5,6055.7998046875,659149200.0
2011-04-12,5964.5,6053.60009765625,5958.2998046875,6053.39990234375,759467900.0
2011-04-13,6010.39990234375,6043.39990234375,5964.5,5964.5,700979400.0
